Year,Date,Race Name,Race Type,Field Size,Course,Position,Draw,Horse Name,SP (Decimal),Jockey,Trainer
2002,12 March 2002,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",12,Cheltenham,10,1,Coole Abbey,34.0,Fergus King,Mrs Clare Moore
2002,12 March 2002,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",12,Cheltenham,5,2,County Derry,1.0,Mr N Harris,Jeremy Scott
2002,12 March 2002,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",12,Cheltenham,6,5,Fair Wind,1.1,Mr M,G Miller Mrs H Bartlett
2002,12 March 2002,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",12,Cheltenham,2,6,Gunner Welburn,1.1,Mr R,Cope Caroline Bailey
2002,12 March 2002,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",12,Cheltenham,4,8,Joe Blake,1.2,Mr L Lennon,I R Ferguson
2002,12 March 2002,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",12,Cheltenham,1,9,Last Option,1.1,Mrs F,Needham R Tate
2002,12 March 2002,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",12,Cheltenham,12,10,Look In The Mirror,1.0,Miss A Nolan,Fergal O'Brien
2002,12 March 2002,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",12,Cheltenham,11,13,Philtre,34.0,Mr A,Wintle Helen Needham
2002,12 March 2002,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",12,Cheltenham,9,14,Real Value,1.1,Mr A,Hickman Diana Grissell
2002,12 March 2002,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",12,Cheltenham,8,17,Smile Pleeze,101.0,Mr T,Stephenson M R Daniell
2002,12 March 2002,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",12,Cheltenham,7,20,Ten Poundsworth,1.1,Mr L,J Gracey George Stewart
2002,12 March 2002,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",12,Cheltenham,3,21,Torduff Express,1.1,Miss P Gundry,Paul Nicholls
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,6,2,Supreme Charm,1.1,Des Flavin,Kim Bailey
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,3,3,Cadougold,1.0,Mr G Elliott,M C Pipe
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,1,4,The Bushkeeper,5.5,Dave Crosse,Nicky Henderson
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,7,7,Paddy's Return I,1.0,Alan O'Keeffe,Ferdy Murphy
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,13,8,Valigan,1.1,Paul Robson,L Lungo
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,12,9,Dulas Bay,1.1,Mark Nicolls,Mark Pitman
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,2,10,Ceanannas Mor,1.1,Mr R H Fowler,Nicky Henderson
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,,11,Corniche,41.0,Mr S Morris,Bernard Llewellyn
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,4,12,Phar From A Fiddle,1.1,Miss P Gundry,Paul Nicholls
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,,13,Duchamp,1.0,Mr P,J Colville I A Balding
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,8,15,Northern Sound,34.0,Mr D,Roche Paul A Roche
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,9,16,No Retreat,1.1,Mr David,Dunsdon Brian Baugh
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,11,19,Bold King,1.1,Mr P Cashman,Ian Williams
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,5,20,Gulshan,1.0,R Biddlecombe,Nigel Twiston-Davies
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,14,21,The Quads,34.0,Mr A Fitzgerald,Ferdy Murphy
2002,12 March 2002,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,,23,No Discount,1.1,Mark Grant,T M Walsh
2002,12 March 2002,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",9,Cheltenham,7,1,Family Business I,1.0,Mr G Elliott,M C Pipe
2002,12 March 2002,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",9,Cheltenham,,3,Lanmire Tower,1.1,Mr T Lombard,Jonjo O'Neill
2002,12 March 2002,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",9,Cheltenham,4,6,Oa Baldixe,1.1,Mr A J Martin,Noel Meade
2002,12 March 2002,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",9,Cheltenham,3,7,Silver Steel,1.1,Alan Crowe,C Roche
2002,12 March 2002,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",9,Cheltenham,,9,Billy The Snake,1.1,Mr A Fitzgerald,P Hughes
2002,12 March 2002,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",9,Cheltenham,9,14,Happy Hussar,101.0,Dr P,Pritchard
2002,12 March 2002,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",9,Cheltenham,1,19,Rith Dubh,1.1,Mr J T McNamara,Jonjo O'Neill
2002,12 March 2002,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",9,Cheltenham,5,24,Haut Cercy,1.1,Mr R Burton,Henry Daly
2002,12 March 2002,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",9,Cheltenham,8,25,Mister Bigtime,7.0,Mr P Fenton,Richard Rowe
2002,12 March 2002,Grand Annual,"Handicap Chase (Grand Annual, 2m)",11,Cheltenham,2,2,Exit Swinger,5.0,A P McCoy,M C Pipe
2002,12 March 2002,Grand Annual,"Handicap Chase (Grand Annual, 2m)",11,Cheltenham,7,3,Red Ark,1.1,Richard Guest,N B Mason
2002,12 March 2002,Grand Annual,"Handicap Chase (Grand Annual, 2m)",11,Cheltenham,9,5,Eskleybrook,1.1,Carl Llewellyn,Nigel Twiston-Davies
2002,12 March 2002,Grand Annual,"Handicap Chase (Grand Annual, 2m)",11,Cheltenham,4,8,Logician,1.1,Barry Keniry,I A Balding
2002,12 March 2002,Grand Annual,"Handicap Chase (Grand Annual, 2m)",11,Cheltenham,1,9,Fadoudal Du Cochet,1.2,D J Casey,A L T Moore
2002,12 March 2002,Grand Annual,"Handicap Chase (Grand Annual, 2m)",11,Cheltenham,3,13,Dark'n Sharp,1.1,Richard Johnson,Richard Phillips
2002,12 March 2002,Grand Annual,"Handicap Chase (Grand Annual, 2m)",11,Cheltenham,11,14,Barnburgh Boy,41.0,B J Crowley,Venetia Williams
2002,12 March 2002,Grand Annual,"Handicap Chase (Grand Annual, 2m)",11,Cheltenham,8,15,Batswing,1.1,Norman Williamson,Brian Ellison
2002,12 March 2002,Grand Annual,"Handicap Chase (Grand Annual, 2m)",11,Cheltenham,10,16,Chicuelo,41.0,David Dennis,Ian Williams
2002,12 March 2002,Grand Annual,"Handicap Chase (Grand Annual, 2m)",11,Cheltenham,,19,Time Of Flight,34.0,Paddy Aspell,Mrs M Reveley
2002,12 March 2002,Grand Annual,"Handicap Chase (Grand Annual, 2m)",11,Cheltenham,,22,Taking,151.0,Josh Byrne,Christopher Kellett
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,18,1,HistoricI,34.0,Paddy Aspell,Tom George
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,21,2,Majed,1.1,Rodi Greene,M C Pipe
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,8,3,Galant Moss,1.0,D J Casey,M C Pipe
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,17,4,Aspirant Dancer,34.0,Leighton Aspell,Lucy Wadham
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,1,6,Freetown I,1.1,Tony Dobbin,L Lungo
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,14,7,Calladine,4.5,Charlie Swan,C Roche
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,20,8,Celtic Pride,1.1,Norman Williamson,Jonjo O'Neill
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,6,10,Ballysicyos,1.0,Joffret Huet,M C Pipe
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,4,11,Native Emperor,1.1,L Cooper,Jonjo O'Neill
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,10,12,Ideal Du Bois Beury,1.2,A P McCoy,M C Pipe
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,12,15,Forest Ivory,51.0,E Husband,Robert Wylie
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,15,16,Iris Royal,1.1,Mick Fitzgerald,Nicky Henderson
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,13,17,Barney Knows,67.0,R Wakley,Ian Williams
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,2,18,Surprising I,1.1,Richard Johnson,Philip Hobbs
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,9,20,Oliver Cromwell,1.0,Marcus Foley,Peter Hedger
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,7,21,Native Estates,1.1,Paul Carberry,Noel Meade
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,16,22,Deferlant,67.0,Warren Marston,Heather Dalton
2002,12 March 2002,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,5,23,Frogmarch,51.0,Carl Llewellyn,K Bell
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,2,2,Lady Cricket,3.5,A P McCoy,M C Pipe
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,6,3,Rathbawn Prince,1.1,Norman Williamson,D T Hughes
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,8,5,Exit To Wave,1.0,Timmy Murphy,Paul Nicholls
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,11,6,Majadou,1.1,Tom Scudamore,M C Pipe
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,1,7,Blowing Wind,1.0,R Walsh,M C Pipe
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,12,8,Irbee,1.0,Joe Tizzard,Paul Nicholls
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,5,9,Monty's Pass,1.1,Barry Geraghty,James Joseph Mangan
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,7,13,Tango Royal,41.0,Robert Thornton,M C Pipe
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,,14,L'Epicurien,1.1,Rodi Greene,M C Pipe
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,,15,Ryalux,1.1,Tony Dobbin,Andrew Crook
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,3,16,Its Time For A Win,1.1,D J Casey,W P Mullins
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,13,17,Dark Stranger,41.0,K A Kelly,M C Pipe
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,4,18,Strong Run,1.1,Carl Llewellyn,Noel Meade
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,15,19,Mr Markham,34.0,Marcus Foley,J T Gifford
2002,12 March 2002,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",15,Cheltenham,10,20,Tyndarius,51.0,Paddy Aspell,Brian Ellison
2002,12 March 2002,Turners Novices' Chase,"Novice Chase - Grade 1/2 (Turners/JLT, 2m5f)",5,Cheltenham,2,3,Cregg House,34.0,R Walsh,P Mullins
2002,12 March 2002,Turners Novices' Chase,"Novice Chase - Grade 1/2 (Turners/JLT, 2m5f)",5,Cheltenham,3,4,Davids Lad I,1.2,Timmy Murphy,A J Martin
2002,12 March 2002,Turners Novices' Chase,"Novice Chase - Grade 1/2 (Turners/JLT, 2m5f)",5,Cheltenham,4,5,Golden Goal,1.1,Norman Williamson,Venetia Williams
2002,12 March 2002,Turners Novices' Chase,"Novice Chase - Grade 1/2 (Turners/JLT, 2m5f)",5,Cheltenham,5,9,Mr Percy I,1.1,Mick Fitzgerald,J T Gifford
2002,12 March 2002,Turners Novices' Chase,"Novice Chase - Grade 1/2 (Turners/JLT, 2m5f)",5,Cheltenham,1,12,Royal Auclair,3.0,A P McCoy,M C Pipe
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,9,2,Alvino,1.1,Jim Culloty,Henrietta C Knight
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,3,3,Back In Front,1.1,Charlie Swan,E J O'Grady
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,15,5,Beechcourt,1.1,T P Rudd,M J P O'Brien
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,8,6,Calling Brave,1.1,Mick Fitzgerald,Nicky Henderson
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,18,8,Fosse Hill,34.0,Carl Llewellyn,Henrietta C Knight
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,12,10,Karinga City,101.0,Joe Tizzard,Miss M Bragg
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,14,11,Mcsnappy,101.0,Sean Curran,Seamus Mullins
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,10,12,No Collusion,1.1,Richard Johnson,Noel Chance
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,1,13,Pizarro,1.1,Jamie Spencer,E J O'Grady
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,17,15,Rose D'April,51.0,Richard Guest,L Lungo
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,16,16,Russian Gigolo,101.0,Tony Evans,Nigel Twiston-Davies
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,6,17,Supreme Developer,1.2,A P McCoy,Anthony Mullins
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,7,18,Temple Dog,1.0,Russ Garritty,Tom Tate
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,4,19,Thisthatandtother,1.1,Timmy Murphy,Paul Nicholls
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,19,20,Fiery Creek,151.0,Warren Marston,D J Wintle
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,21,21,The Screamer,101.0,P G Hourigan,Michael Hourigan
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,11,22,Special Present,67.0,Barry Keniry,L Wells
2002,12 March 2002,Champion Bumper,NH Flat / Bumper - Grade 1,18,Cheltenham,20,23,Love Mail,67.0,Mark Bradburne,Sue Bradburne
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,15,1,Copeland,1.1,Rodi Greene,M C Pipe
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,1,2,Rooster Booster,1.1,Richard Johnson,Philip Hobbs
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,13,3,Polar Red,3.0,A P McCoy,M C Pipe
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,16,4,Auetaler,34.0,Tom Scudamore,M C Pipe
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,5,5,Timber King,1.2,Charlie Swan,C Roche
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,2,6,The Gatherer,1.1,Conor O'Dwyer,A L T Moore
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,3,7,Ben Ewar,51.0,Barry Fenton,Ken Cunningham-Brown
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,12,8,Dark Shell,1.1,Mick Fitzgerald,Nicky Henderson
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,17,9,Fiori,1.1,Tom Doyle,P C Haslam
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,18,10,Tikram,1.1,D Gallagher,Gary Moore
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,4,11,Benbyas,1.1,Timmy Murphy,Les Eyre
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,14,12,Just In TimeI,1.1,Norman Williamson,Philip Hobbs
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,8,13,Joe Cullen,1.1,J J Mansell,W P Mullins
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,10,17,Idaho D'Ox,1.0,Joffret Huet,M C Pipe
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,20,18,Ansari,51.0,J P Elliott,Patrick O Brady
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,6,19,Patsy Veale,101.0,D J Casey,John Queally
2002,12 March 2002,County Hurdle,"Handicap Hurdle (County, 2m)",17,Cheltenham,19,22,Fifth Generation,101.0,Dr P,Pritchard Dr P Pritchard
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,1,2,Back In Front,4.0,Norman Williamson,E J O'Grady
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,3,3,Chauvinist,1.1,Mick Fitzgerald,Nicky Henderson
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,13,4,Dangerously Good,67.0,Richard Guest,N/A
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,15,5,Detonateur,101.0,David Dennis,Ian Williams
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,8,6,Inca Trail,1.1,Jim Culloty,Henrietta C Knight
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,7,7,Jaboune,51.0,Richard Johnson,Alan King
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,14,8,Joueur D'Estruval,1.1,Charlie Swan,W P Mullins
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,4,9,Keltic Bard,51.0,Noel Fehily,Charlie Mann
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,2,10,Kicking King,1.1,Barry Geraghty,T J Taaffe
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,6,11,Limerick Boy,34.0,Tony Dobbin,Venetia Williams
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,10,14,Rosaker,1.1,Paul Carberry,Noel Meade
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,16,15,Supreme Developer,1.1,Conor O'Dwyer,Anthony Mullins
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,11,17,Lirfox,1.1,A P McCoy,M C Pipe
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,18,18,Prince Dimitri,67.0,Tom Scudamore,M C Pipe
2003,11 March 2003,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",15,Cheltenham,12,19,Tramantano,101.0,Carl Llewellyn,Nigel Twiston-Davies
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,17,1,Calling Brave,34.0,Mick Fitzgerald,Nicky Henderson
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,10,3,Double Honour,1.0,Richard Johnson,Philip Hobbs
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,4,4,Foreman,1.1,T Doumen,N/A
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,1,5,Hardy Eustace,1.2,K A Kelly,D T Hughes
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,,6,Hi Cloy,51.0,Timmy Murphy,Michael Hourigan
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,8,7,Little Sport,101.0,G Hills,A Scott
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,3,8,Lord Sam,1.1,Warren Marston,Victor Dartnall
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,16,9,Moore's Law I,101.0,Paul Carberry,M J Grassick
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,14,10,Mossy Green,34.0,Charlie Swan,W P Mullins
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,6,11,Nil Desperandum I,1.0,R Walsh,Ms F M Crowley
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,2,12,Pizarro,3.0,Norman Williamson,E J O'Grady
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,15,13,Puntal,1.1,A P McCoy,M C Pipe
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,11,15,Saitensohn,34.0,Gus Brown,Jonjo O'Neill
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,7,18,Supreme Prince,1.1,Paul W Flynn,Philip Hobbs
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,9,19,Texas Ranger,151.0,Noel Fehily,Charlie Mann
2003,11 March 2003,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",16,Cheltenham,12,20,Native Sparkle I,151.0,K Hadnett,T Hogan
2003,11 March 2003,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",22,Cheltenham,22,1,Andy Gin,1.1,Richard Johnson,Philip Hobbs
2003,11 March 2003,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",22,Cheltenham,10,2,Dashing Home,1.0,Paul Carberry,Noel Meade
2003,11 March 2003,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",22,Cheltenham,,4,Don Fernando,1.1,Tom Scudamore,M C Pipe
2003,11 March 2003,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",22,Cheltenham,19,5,Duke Of Earl,51.0,Seamus Durack,Sylvester Kirk
2003,11 March 2003,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",22,Cheltenham,12,6,Fortune Island,34.0,Tony Dobbin,M C Pipe
2003,11 March 2003,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",22,Cheltenham,3,7,Golden Cross,6.5,Charlie Swan,M Halford
2003,11 March 2003,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",22,Cheltenham,17,8,Its Wallace Jnr,101.0,Jamie Goldstein,Sheena West
2003,11 March 2003,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",22,Cheltenham,21,9,Ken's Dream,67.0,Sean Fox,Ms A E Embiricos
2003,11 March 2003,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",22,Cheltenham,11,11,King Solomon I,51.0,Paul W Flynn,Venetia Williams
2003,11 March 2003,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",22,Cheltenham,6,12,Le Duc I,41.0,R Walsh,Paul Nicholls
2003,11 March 2003,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",22,Cheltenham,4,13,Lilium De Cotte,1.0,Benoit Gicquel,G Macaire
2003,11 March 2003,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",22,Cheltenham,14,14,Little Rort,67.0,J E Casey,M J Grassick
2003,11 March 2003,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",22,Cheltenham,,15,Moneytrain,1.1,Norman Williamson,C Von Der Recke
2003,11 March 2003,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",22,Cheltenham,5,16,Mughas,1.1,Robert Thornton,Alan King
